zcta,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,all_effects_heat_count,all_effects_heat_prev,black_all_effects_heat_count,white_all_effects_heat_count,black_all_effects_heat_prev,white_all_effects_heat_prev,kidney_disease_count,kidney_disease_prev,black_kidney_disease_count,white_kidney_disease_count,black_kidney_disease_prev,white_kidney_disease_prev,copd_count,copd_prev,black_copd_count,white_copd_count,black_copd_prev,white_copd_prev,asthma_count,asthma_prev,black_asthma_count,white_asthma_count,black_asthma_prev,white_asthma_prev,respiratory_count,respiratory_prev,black_respiratory_count,white_respiratory_count,black_respiratory_prev,white_respiratory_prev,hypertension_count,hypertension_prev,black_hypertension_count,white_hypertension_count,black_hypertension_prev,white_hypertension_prev,heart_attack_count,heart_attack_prev,black_heart_attack_count,white_heart_attack_count,black_heart_attack_prev,white_heart_attack_prev,congestive_artery_disease_count,congestive_artery_disease_prev,black_congestive_artery_disease_count,white_congestive_artery_disease_count,black_congestive_artery_disease_prev,white_congestive_artery_disease_prev,angina_pectoris_count,angina_pectoris_prev,black_angina_pectoris_count,white_angina_pectoris_count,black_angina_pectoris_prev,white_angina_pectoris_prev,heart_disease_count,heart_disease_prev,black_heart_disease_count,white_heart_disease_count,black_heart_disease_prev,white_heart_disease_prev,circulatory_count,circulatory_prev,black_circulatory_count,white_circulatory_count,black_circulatory_prev,white_circulatory_prev,diabetes_count,diabetes_prev,black_diabetes_count,white_diabetes_count,black_diabetes_prev,white_diabetes_prev
21216,76.65761238263829,76.81100769042969,73.49713287353515,79.21572952270509,93.57084260114792,93.98787078857414,87.14713401794427,97.76963272094727,87.74042825918876,88.20849227905273,81.48087348937989,91.85666046142586,0.28009030171615,0.28009030171615,0.333834185848252,0.444590005189221,0.1918805606720623,0.05374388413210196,0.5873095300521286,0.16449970347307097,2.2672037820021975,95.24586343509671,2.4869327829010928,26.17729478504545,13.937212557488502,13.589905782867797,21.666611179545228,16.632819522588807,50.95475496190387,29.140838498966875,88900,37314,36.4,39,2.82320238017678e-4,39,0,2.95432164229983e-4,0,2398,0.0173590751478562,2312,61,0.0175138247102492,0.014295758143895,20451,0.148044389428193,19543,707,0.148041815014014,0.165690180454652,17004,0.123091623775707,16475,398,0.124801151427922,0.0932739629716428,31474,0.227839671060728,30207,919,0.228823573971669,0.215373798921959,25495,0.184557806878479,24445,757,0.185175365502613,0.177408014998828,75,5.4292353464938e-4,70,2,5.30262858874328e-4,4.68713381767049e-4,1600,0.0115823687391868,1507,77,0.0114158018331945,0.0180454651980314,46,3.3299310125162e-4,42,3,3.18157715324597e-4,7.03070072650574e-4,26826,0.19419288987339,25683,821,0.194553442920991,0.192406843215374,27477,0.198905466154147,26292,861,0.199166729793197,0.201781110850715,10889,0.078825258250628,10323,412,0.0781986213165669,0.0965549566440122
21217,78.6941813574303,78.68917713165283,76.44626502990724,81.6655158996582,95.68887652216958,95.76754608154297,92.95511474609384,98.9655220031738,90.35810617159814,90.42965660095214,87.07156524658203,92.34886169433597,0.152498186721934,0.152498186721934,0.132982844087446,0.198209975931945,-0.12797098151778263,-0.01951534263448798,0.2997530016101905,0.04571178921001101,10.576265623717966,85.23917621639362,4.184558159888411,36.66991507726577,2.240429569967134,13.54101140497224,23.890271586029595,19.41853786614884,68.79477454698694,34.092487154561866,130500,28116,35.1,48,2.82036065361858e-4,47,1,2.92572396105675e-4,1.45475705557172e-4,2398,0.0140900517653695,2325,57,0.0144729961903339,0.0082921152167588,25797,0.151576757877914,24792,784,0.154328826473444,0.114052953156823,21440,0.125976109194963,20739,504,0.129099126017778,0.0733197556008147,38737,0.227608980498381,37148,1163,0.231244241926247,0.169188245562991,30953,0.181872131898867,29636,963,0.184482458106123,0.140093104451557,77,4.52432854851314e-4,70,5,4.35746121859515e-4,7.2737852778586e-4,1693,0.0099476470553672,1636,50,0.0101840093623167,0.0072737852778586,51,2.99663319446974e-4,49,1,3.05022285301661e-4,1.45475705557172e-4,32515,0.19105005552585,31050,1088,0.193284529767685,0.158277567646203,33242,0.19532172676581,31706,1140,0.197368093423969,0.165842304335176,12308,0.0723187477598698,11756,387,0.0731804486940066,0.0562990980506255
21218,78.04573885653784,77.90883712768556,74.9652256011963,80.69835166931153,95.32180418813348,95.23146133422861,87.80854530334477,99.49300308227534,89.31161176955834,89.30912666320796,83.0526908874512,92.56584854125977,0.253454512587618,0.253454512587618,0.223353023023375,0.317183300609506,-0.11876485944923561,-0.030101489564242967,0.25144073140089507,0.06372878802188803,29.59541124654307,61.175868073338115,9.228720680118819,24.547429398986242,9.214068222938089,14.196456007374783,15.652975519819728,14.03052340469118,50.42619766940008,18.203080181810158,153700,43352,34.6,45,2.59888767607464e-4,39,4,2.60163035502248e-4,2.29095074455899e-4,3183,0.018382798828768,2980,161,0.0198791242511974,0.00922107674684994,25453,0.146998862264728,23061,1991,0.153836404146599,0.114032073310424,20184,0.116568775230868,18654,1189,0.124437981134844,0.068098510882016,38955,0.224977043158861,35092,2918,0.23409336517551,0.167124856815578,37140,0.21449486286536,33520,3110,0.22360679359065,0.178121420389462,91,5.25552841161761e-4,81,6,5.40338612196977e-4,3.43642611683849e-4,2368,0.0136759244820994,2194,156,0.0146358384587675,0.00893470790378007,74,4.27372640065607e-4,63,11,4.20263365042093e-4,6.30011454753723e-4,39412,0.227616357976564,35313,3549,0.235567622376689,0.203264604810997,40080,0.231474262349048,35847,3661,0.239129854708951,0.209679266895762,15677,0.0905394713284936,14070,1334,0.0938588181927341,0.0764032073310424
21222,78.18738346723413,78.41432495117188,74.64951629638672,81.6948184967041,94.78147337571524,95.05787048339846,87.30809059143074,97.21078567504881,88.70502458957108,88.94634780883784,82.79119911193844,92.18022155761713,0.120922398176351,0.120922398176351,0.187798813213323,0.263542834377143,0.5530523380742141,0.066876415036972,1.1794377084119434,0.14262043620079198,77.9481842580928,11.745266655711964,10.306549086195242,14.372016158648549,34.738929849523565,16.377279947417428,22.94644976356101,18.60838765039893,35.1780185758514,10.869658948820765,143700,50644,39.7,42,3.33489491110917e-4,7,31,2.74542102992509e-4,3.46465493154512e-4,1846,0.0146576571569227,472,1300,0.0185119818017806,0.0145291981000279,15087,0.119794189342629,3521,10670,0.138094677805232,0.119251187482537,9781,0.0776633502989495,3004,6004,0.117817782484214,0.0671025426096675,23606,0.187436974456293,5594,15781,0.219398360591442,0.176373288628108,22267,0.176805011870638,4550,16836,0.178452366945131,0.188164291701593,86,6.82859434179497e-4,11,73,4.31423304702514e-4,8.15870354847723e-4,1675,0.0132998785145425,282,1350,0.0110601247205554,0.0150880134115675,61,4.84353784708713e-4,4,53,1.56881201710005e-4,5.92344230231908e-4,25163,0.199799906305333,4823,19370,0.189159508961839,0.21648505169041601,25643,0.203611214775172,4919,19731,0.192924657802879,0.220519698239732,10381,0.0824274858862483,2219,7611,0.0870298466486253,0.0850628667225482
21223,78.47426829323027,78.57732086181642,76.39478721618653,80.75096588134767,95.34408005675769,95.44959487915034,88.78277168273931,98.84756317138664,90.07111898557538,90.09875183105463,86.16781959533691,93.33471984863289,0.168671905108111,0.168671905108111,0.146328448576208,0.217689469863895,-0.13246697200450702,-0.022343456531903005,0.2906089471412917,0.049017564755784004,18.982823064969974,73.11746671706354,7.899710217966486,38.48148620499086,2.7685412751192717,11.13350972239721,27.344504640712273,25.983789005081686,66.78609817269796,39.47520601416799,68900,26899,34.6,50,3.24113387827598e-4,30,19,2.47477788868449e-4,6.64405357205301e-4,2378,0.0154148327250805,1946,400,0.0160530592379334,0.0139874812043221,27944,0.181140490189088,21859,5632,0.180320566229181,0.196943735356856,22915,0.148541165641388,18927,3586,0.156133736997105,0.125397768996748,39771,0.257806270945828,31441,7454,0.259364971993764,0.260656712242543,30818,0.199770527721418,25012,5368,0.206330481839255,0.187711997762003,67,4.34311939688981e-4,51,12,4.20712241076363e-4,4.19624436129664e-4,2000,0.0129645355131039,1567,410,0.012926589838562,0.0143371682344302,44,2.85219781288286e-4,34,8,2.80474827384242e-4,2.79749624086443e-4,32749,0.21228778675932,26303,5950,0.216980276020227,0.208063782914292,33421,0.216643870691723,26828,6072,0.221311137325425,0.21232996468161,12942,0.0838935093052954,10061,2660,0.0829958011268489,0.0930167500087422
21224,79.7535253794786,80.0581714630127,75.37710647583009,81.99261665344238,95.26836795251936,95.27554397583015,87.72863693237312,101.29438323974605,89.84602268191976,89.75332107543937,84.64784736633297,94.30839691162106,0.08300634886851,0.08300634886851,0.080806119965114,0.127149231232796,-0.02650675440358627,-0.0022002289033959954,0.5318012774446033,0.04414288236428601,69.89226210334203,16.445238141962832,13.662499754695133,17.651847586521853,8.90924229808493,9.955452636536688,20.478050120689993,12.520360303785544,41.94722008711248,14.479162101757307,195800,65501,33,26,2.36101778028005e-4,6,15,1.6210958608019e-4,3.23108736860245e-4,1166,0.0105882566607944,443,616,0.0119690911055874,0.0132689987937274,13017,0.118205263253483,5567,5846,0.15041067761807,0.125926245045666,9664,0.0877572147254863,4916,3291,0.132821787528369,0.0708900568671377,22134,0.200995259802764,8548,8464,0.230952123635578,0.182319489919007,14887,0.135186429596266,5403,8142,0.145979682265211,0.175383422367741,42,3.81395179891393e-4,14,28,3.78255700853777e-4,6.0313630880579e-4,1063,0.00965293038629883,312,714,0.00842969847616989,0.0153799758745476,36,3.26910154192623e-4,10,22,2.70182643466984e-4,4.73892814061692e-4,16332,0.148308239952053,5730,9135,0.154814654706582,0.196773220747889,16821,0.152748769546503,5898,9356,0.159353723116827,0.201533689470963,6846,0.0621674143222971,2411,3559,0.0651410353398898,0.0766629329657074
21225,77.24018891320887,77.2480489730835,74.25978660583496,79.97344970703125,94.20194149336454,94.46009750366215,87.80230369567869,97.72402572631832,88.03824199523024,88.29157981872561,83.23279457092286,91.05370407104486,0.239931091738849,0.239931091738849,0.284203574458494,0.351191353325552,0.18452165744251686,0.044272482719644984,0.4637175648240009,0.11126026158670302,45.74103815035908,40.63816247992485,13.620799369716067,24.852323244625786,31.526090315331135,10.760279991515409,26.468894881973277,17.654010484530772,51.18877593883895,16.405646463937074,165700,41904,34.9,50,3.31296961344271e-4,19,30,2.11647284231163e-4,5.66336932719172e-4,1658,0.010985807238176,989,615,0.0110167981107695,0.011609907120743,22118,0.146552523820252,14246,7170,0.158690905850377,0.135354526919882,16990,0.112574707464783,12090,4274,0.134674508755514,0.0806841350147248,35436,0.234796782443911,22555,11209,0.251247605043889,0.21160235596164,24968,0.165436450616875,14857,9491,0.165497036938021,0.179170127614589,118,7.81860828772478e-4,47,68,5.23548545203404e-4,0.00128369704749679,1532,0.0101509388955884,809,705,0.00901171857594796,0.0133089179189006,33,2.18655994487219e-4,8,23,8.91146459920688e-5,4.34191648418032e-4,26898,0.178224513324764,15528,10695,0.172971527870606,0.201899116514385,27415,0.181650123905064,15834,10869,0.176380163079802,0.205183870724156,11621,0.0770000397556354,6690,4521,0.0745221227108675,0.0853469757607793
21226,78.82797985511613,78.91438999176026,75.03827095031738,81.78638610839843,94.99356764889386,95.06192169189453,88.96854362487801,97.60922546386712,89.01923604023409,89.11687965393074,83.47106742858878,91.94862976074212,0.057080678182594,0.057080678182594,0.117728262121736,0.163303522887349,1.062488846841271,0.060647583939142,1.8609247137001654,0.10622284470475502,70.34749034749035,24.504504504504503,5.148005148005147,15.406525116519937,41.677135678391956,10.012870012870014,25.868725868725868,15.72715572715573,30.32849503437739,17.77638190954774,240900,73438,32.6,7,3.31376633213407e-4,1,6,1.77273533061514e-4,4.22803185117328e-4,226,0.01069873130089,55,166,0.00975004431838327,0.0116975547882461,2869,0.135817080098466,775,1971,0.137386988122673,0.138890846311042,1939,0.0917913274001136,635,1193,0.112568693494061,0.0840673666408287,4567,0.216199583412233,1265,3024,0.224251019322815,0.213092805299133,3620,0.171369058890362,1055,2455,0.187023577379897,0.172996969910507,28,0.00132550653285363,4,24,7.09094132246056e-4,0.00169121274046931,247,0.0116928612005302,41,205,0.00726821485552207,0.0144457754915087,13,6.15413747396326e-4,3,10,5.31820599184542e-4,7.04671975195547e-4,4033,0.190920280249953,1111,2807,0.196950895231342,0.19780142343739,4123,0.195180836962696,1130,2874,0.200319092359511,0.2025227256712,1783,0.0844063624313577,427,1271,0.0756957986172664,0.089563808047354
21227,76.80357210275116,76.98284759521485,73.82123641967775,81.21286888122559,93.72314062215375,94.19586944580087,87.14274291992191,97.37529220581062,87.82545615826892,88.37610244750977,82.12297286987311,91.67743225097654,0.227715175537654,0.227715175537654,0.335636551601507,0.410698774117911,0.4739314180929835,0.10792137606385302,0.8035634785789656,0.182983598580257,72.49896834286388,14.602369863821258,12.898661793314867,16.485253332538097,44.431878157279655,12.379885633437482,23.993397394328834,11.914166126274834,38.86220602848625,8.949709718766494,207400,64692,34.4,28,3.38753387533875e-4,9,17,3.88031387427783e-4,3.2133676092545e-4,1166,0.0141066589237321,298,844,0.0128481503837199,0.0159534250718282,10262,0.124153116531165,3354,6403,0.144606363714754,0.12103054589445,7631,0.0923223964382501,3026,4140,0.130464775372941,0.0782549523665507,17777,0.215072106078204,5716,10499,0.246443045615245,0.198453803115076,13498,0.163303329461866,3252,9893,0.140208674657239,0.186999092696204,43,5.2022841656988e-4,6,37,2.58687591618522e-4,6.99380009073038e-4,943,0.0114087301587302,240,697,0.0103475036647409,0.0131748071979434,20,2.4196670538134e-4,0,19,0,3.59141085740209e-4,14802,0.179079558652729,3475,10943,0.149823230145727,0.206846363223953,15303,0.185140824622532,3548,11340,0.152970595843753,0.214350521699682,5876,0.0710898180410375,1332,4304,0.0574286453393119,0.081354907001361
21229,76.93696492467342,77.20808448791504,73.69281654357911,80.03690605163575,93.3860742020987,93.86475524902346,86.60306701660153,97.8456787109375,87.52976846870756,88.00359039306645,81.5062038421631,91.59852294921885,0.28313518236289,0.28313518236289,0.358087015476394,0.458552963147775,0.26472101590483166,0.07495183311350401,0.6195548688825776,0.175417780784885,16.89994815966822,76.182477967859,6.917573872472786,18.574373212182397,14.86930508557697,12.837739761534475,24.38154484188699,15.116640746500778,45.72291177457229,12.284831543327938,125700,47422,35,59,3.62483565363774e-4,43,16,3.12518169661027e-4,8.3030617540218e-4,3221,0.0197891451531647,2853,333,0.0207352171637886,0.0172807472755579,24577,0.150995908236364,21527,2608,0.156455317169603,0.135339906590555,20173,0.123938660408193,18166,1622,0.132028024885168,0.084172288531396,38795,0.23834830369979,33366,4031,0.242499563928135,0.209185262065387,33097,0.20334099259059,28867,3763,0.209801441944299,0.1952776336274,67,4.11633879311404e-4,46,18,3.34321762893191e-4,9.34094447327452e-4,2203,0.0135347677033287,1938,248,0.0140851212279784,0.0128697457187338,67,4.11633879311404e-4,52,15,3.77928949357521e-4,7.78412039439543e-4,34926,0.214577983116867,30254,4158,0.21988196988197,0.215775817332641,35706,0.219370138726761,30858,4316,0.224271759986046,0.223975090814738,14460,0.0888391924603418,12549,1663,0.0912044304901448,0.086299948105864
21230,79.43022313989636,79.63291988372802,74.75858650207519,82.56000900268555,95.23399463973463,95.26861228942869,91.32052764892586,98.63132476806645,89.7628651992113,89.7985675811768,84.5912952423095,92.79395217895515,0.127994108846328,0.127994108846328,0.12332719600035601,0.175685050879064,-0.03646193475650644,-0.004666912845971996,0.3726026335320994,0.047690942032735995,64.44874051418184,27.84718815823643,7.704071327581733,14.706222530650011,8.928676254769591,8.63317655884814,16.625789883717577,11.054043916091986,47.356679286100594,13.167009098914,247300,73762,32.1,24,2.86837733503842e-4,11,12,2.5985070395918e-4,3.25414904002603e-4,1008,0.0120471848071614,609,355,0.014386279882831,0.00962685757674368,11564,0.138207981259935,6647,4614,0.157020693565152,0.125122030589001,8779,0.10492285260126,5750,2763,0.135831049796844,0.0749267816465994,18473,0.220781393792353,10251,7385,0.242157233298687,0.200265755504935,13542,0.161848191129543,7510,5659,0.177407162430313,0.153460245145894,71,8.48561628282201e-4,22,47,5.1970140791836e-4,0.00127454170734353,883,0.0105532382784955,474,399,0.0111972030615137,0.0108200455580866,32,3.82450311338457e-4,9,23,2.12605121421147e-4,6.23711899338323e-4,14743,0.176202029376965,7871,6456,0.185934990078428,0.175073218353401,15077,0.18019385450156,8025,6617,0.189572899933856,0.179439201648769,5946,0.071064048475577,3227,2535,0.0762307474251157,0.06874389847055
21231,80.22179366039217,80.2212652206421,79.14992141723633,81.17798728942871,96.30350393625572,95.91853256225582,91.80206527709967,101.1529891967774,90.8469277772018,90.69185218811037,87.65020484924324,94.55902938842775,0.031134434090882,0.031134434090882,0.051041531347914,0.097852915370008,0.6393916523076285,0.019907097257032,2.1429161385870543,0.066718481279126,59.71068204913623,30.438161276824676,9.851156674039093,19.805194805194805,2.05219718938211,8.26110347301094,15.009863111961263,12.284057624484428,61.23595505617978,16.618335935757305,287100,69979,32.3,13,3.08115282518013e-4,6,7,2.1346995410396e-4,6.95134061569017e-4,436,0.0103337125521426,332,73,0.0118120041270858,0.00724925521350546,6267,0.148535267349261,4984,994,0.177322375209023,0.0987090367428004,5124,0.121444823663254,4312,552,0.153413740349379,0.0548162859980139,9248,0.219188471748199,7053,1496,0.250933931049205,0.148560079443893,6230,0.147658323852863,4687,1287,0.166755612480877,0.127805362462761,37,8.76943496397421e-4,17,16,6.04831536627886e-4,0.0015888778550149,409,0.00969378081152825,300,89,0.010673497705198,0.00883813306852036,14,3.31816458096322e-4,8,6,2.84626605471947e-4,5.95829195630586e-4,6767,0.160385855138415,4948,1526,0.176041555484399,0.151539225422046,6969,0.165173492605233,5072,1579,0.180453267869214,0.156802383316783,2610,0.0618600682593857,1942,503,0.069093108478315,0.0499503475670308
21237,77.09314558621881,77.16044845581055,73.796870803833,79.74531860351563,93.99273894022784,94.13182601928716,87.36865959167474,97.06320495605462,88.23554023475606,88.37474803924567,82.99214591979974,91.20562438964846,0.185619091107663,0.185619091107663,0.312114993937721,0.390861006057982,0.6814811023758742,0.12649590283005802,1.105715547498691,0.20524191495031902,57.88266578028918,29.572876848928036,12.544457370782784,7.8988782856186175,46.99011680143755,15.07728103706166,21.05035732092405,11.374439089247133,36.192745565263436,7.449154618965939,217500,64758,38.9,23,3.97655561126576e-4,8,13,3.16305551162423e-4,5.0769350933375e-4,996,0.017220214734003,486,469,0.0192155622331172,0.0183160196828868,6427,0.111118795276544,3029,2882,0.119761189308872,0.112551745684605,4538,0.0784591711474956,2605,1490,0.102996995097264,0.0581894868390221,11136,0.192534449074154,5382,4360,0.21279455954452,0.170272592361165,10801,0.186742509379484,4557,5583,0.180175549580895,0.21803483558541,72,0.00124483480004841,18,43,7.11687490115451e-4,0.00167929391548856,716,0.0123791905115925,259,441,0.0102403922188834,0.0172225259704757,20,3.45787444457892e-4,2,17,7.90763877906057e-5,6.63906896821058e-4,12090,0.209028510174796,4880,6470,0.192946386209078,0.25267515426072,12315,0.212918618924947,4985,6570,0.197097896568085,0.256580488947903,4795,0.0829025398087795,2129,2323,0.0841768148030998,0.0907209247832539
21239,76.63122913907597,76.74060249328613,74.37102317810059,78.60832977294922,93.6184997783345,93.83539428710944,87.17520751953117,95.78107299804694,87.94194447970077,88.08727703094482,83.23056297302253,90.21160888671884,0.331144769968004,0.331144769968004,0.32753331801745,0.413297092640877,-0.010905961011864869,-0.003611451950554012,0.24808582264732953,0.08215232267287298,13.79073756432247,80.78278496803368,5.426477467643849,11.91944371556022,11.75775712710663,14.798066427569001,20.08732262591611,12.661780757835647,45.556119857795835,6.961726256103323,146700,52811,36.1,27,2.95913111142773e-4,27,0,3.28123860681039e-4,0,1841,0.0201768902819942,1694,126,0.02058673407384,0.0200063512226104,12108,0.132700590730248,11158,770,0.135600223610335,0.122261035249285,9811,0.107526056793398,9291,364,0.11291106628102,0.0577961257542077,20695,0.226811919818507,19054,1130,0.231558223756168,0.179422038742458,20048,0.219720964895937,18255,1491,0.221848188027125,0.236741822800889,83,9.09658823142597e-4,69,13,8.38538755073767e-4,0.00206414734836456,1191,0.0130530561248534,1054,134,0.0128089833021413,0.0212765957446809,42,4.60309283999868e-4,38,3,4.61803952069611e-4,4.76341695776437e-4,21316,0.23361792137479,19294,1698,0.234474880295555,0.269609399809463,21727,0.238122376511075,19618,1774,0.238412366623727,0.281676722769133,9084,0.0995583222822573,8302,588,0.100892010791629,0.0933629723721816
21251,76.69146045223513,76.62402725219727,75.42585144042968,78.33274459838867,93.73729088001434,94.12734909057619,89.64883422851557,95.60120620727534,88.1332868487209,88.22028884887689,85.39557685852046,89.84170608520515,0.523543612751713,0.523543612751713,0.505209519970557,0.5645494137647,-0.0350192273090549,-0.018334092781156053,0.07832356276387949,0.04100580101298701,24.51759364358683,64.472190692395,11.010215664018162,NaN,NaN,0,2.1566401816118046,0.7945516458569807,NaN,NaN,NA,NA,20.3,0,0,0,0,0,0,4,0.0132890365448505,3,0,0.0105633802816901,0,22,0.0730897009966777,20,1,0.0704225352112676,0.142857142857143,20,0.0664451827242525,18,1,0.0633802816901408,0.142857142857143,48,0.159468438538206,44,1,0.154929577464789,0.142857142857143,23,0.0764119601328904,21,0,0.073943661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.079734219269103,22,0,0.0774647887323944,0,26,0.0863787375415282,24,0,0.0845070422535211,0,20,0.0664451827242525,18,0,0.0633802816901408,0
